ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
569,8,7,8,7,7,6,8,7,6,8,6,9,7,0,7,7,6,8,6,0,7,8,7,0,6,6,0,8,9,9,0,7,7,6,6,7,0,0,7,7,6,0,7,7,7,6,6,0,6,6,6,6,7,8,8,7,8,6,7,7,7,0,7,8,7,6,0,6,7,6,7,7,7,7,7,8,7,6,7,7,7,8,7,6,8,7,9,9,7,6,5,7,7,7,7,6,7,0
570,7,8,7,7,3,6,8,9,3,3,3,6,8,0,5,9,6,3,4,0,0,7,7,0,7,6,0,5,8,7,0,5,5,0,7,7,0,0,0,7,9,0,7,4,0,6,0,0,7,9,9,6,0,5,3,3,3,0,0,5,9,0,7,9,9,1,0,0,0,0,7,0,9,7,0,5,3,1,0,0,7,7,8,8,7,5,7,9,6,8,8,7,2,7,7,7,8,6
571,8,7,7,7,6,0,7,9,5,6,7,4,0,0,8,8,8,9,7,0,0,9,8,0,2,7,0,7,7,8,8,6,6,6,9,9,9,0,9,9,8,0,0,9,9,0,6,5,9,8,9,0,0,6,7,7,7,7,5,7,9,0,9,9,7,7,7,8,5,0,9,8,6,6,9,9,9,3,9,7,9,9,4,0,9,9,4,8,7,1,0,5,6,4,5,5,5,0
572,9,8,8,8,8,8,8,9,8,8,8,8,8,0,9,9,0,8,8,0,0,9,8,0,8,9,0,9,8,0,7,8,8,8,9,0,0,0,8,9,9,0,0,9,8,0,8,0,9,0,9,0,0,7,9,9,0,0,7,9,9,0,9,9,8,8,0,8,0,0,9,0,8,8,8,8,8,8,0,0,9,3,0,0,0,0,7,8,8,0,8,0,0,0,9,0,8,0
573,7,7,9,8,6,5,8,8,8,9,7,7,5,5,7,7,5,8,8,5,5,9,9,5,3,5,5,6,6,5,5,5,5,5,7,5,5,5,7,7,4,5,5,7,5,5,5,5,8,6,6,5,5,7,9,9,5,5,9,7,9,5,7,9,3,7,5,6,6,5,5,5,8,5,5,6,6,5,5,5,6,8,8,5,7,5,8,8,7,5,5,5,6,5,7,5,5,5
574,9,9,9,8,9,7,7,9,8,9,7,7,0,0,6,5,5,9,5,0,0,9,9,0,5,6,0,9,9,0,0,9,9,7,9,9,0,0,0,9,9,0,0,9,9,7,0,0,9,0,9,8,0,9,9,9,0,0,8,9,9,0,9,9,7,7,7,7,7,0,9,7,6,6,5,9,9,0,0,7,9,9,6,0,9,0,9,9,9,9,9,9,9,0,9,0,8,0
575,9,7,9,6,6,0,6,7,7,7,7,6,0,0,8,9,6,6,6,7,7,4,4,5,5,5,0,6,4,6,5,6,5,5,7,6,5,6,5,7,9,9,7,8,8,5,8,9,9,9,9,0,6,7,7,9,6,6,7,7,5,7,7,7,7,6,3,8,7,0,7,7,5,8,5,9,9,7,7,5,9,7,7,0,7,0,9,7,7,9,7,7,5,4,7,7,8,7
576,4,5,1,1,3,3,1,5,4,4,5,0,0,0,5,5,0,7,0,0,0,9,7,0,7,6,0,7,5,0,0,1,0,0,9,3,9,0,7,9,7,0,0,9,5,7,6,0,5,0,0,0,0,5,5,1,1,1,7,5,3,0,7,7,7,0,0,0,0,0,7,0,7,7,0,7,7,0,7,7,7,9,1,0,3,0,7,7,0,0,0,5,0,0,7,0,7,0
577,8,7,6,7,6,9,8,9,7,9,5,3,1,1,7,9,5,7,6,4,1,9,9,7,9,9,1,9,9,8,1,9,9,9,9,7,7,5,4,4,7,7,7,7,4,9,9,9,9,7,5,5,9,8,9,9,6,5,9,9,9,0,9,8,9,9,9,9,8,7,9,9,8,7,6,9,7,3,7,5,9,9,9,2,9,9,9,9,7,8,6,5,9,7,9,7,7,5
578,7,7,0,0,6,0,0,8,6,7,7,0,0,0,8,9,0,7,8,0,0,7,6,0,0,8,0,6,0,0,0,5,0,7,7,5,7,0,7,7,8,0,0,7,0,0,0,0,8,0,0,0,0,6,6,6,0,0,7,6,7,0,7,5,6,7,0,0,0,0,7,0,7,7,5,7,8,5,7,7,6,6,6,0,6,0,8,8,8,0,0,5,0,0,9,7,8,6
579,7,7,4,3,7,6,4,9,1,1,1,1,7,0,5,5,5,6,7,0,0,9,3,0,0,0,0,5,0,1,0,5,3,3,8,8,0,0,3,7,2,0,0,4,0,0,0,0,7,0,5,5,5,6,6,4,0,0,3,3,3,0,7,7,1,6,3,5,7,4,7,1,6,7,3,7,7,5,0,6,5,9,7,0,7,0,9,9,3,1,4,0,0,0,9,0,0,0
580,8,7,0,0,0,0,7,9,5,5,0,0,0,0,7,8,0,6,0,0,0,7,7,0,0,8,0,7,0,0,0,6,8,8,6,7,0,0,0,6,9,0,0,6,4,0,0,0,5,0,0,0,0,5,6,7,0,0,8,6,7,0,7,8,6,7,0,0,4,0,7,0,7,0,7,5,8,0,0,7,7,5,0,0,6,0,8,7,7,0,0,0,0,8,8,8,0,0
581,8,7,7,5,5,5,7,9,8,8,7,7,5,0,7,7,7,3,3,0,0,6,5,0,0,0,0,7,0,8,0,5,5,5,8,8,8,0,7,8,5,0,4,5,0,0,4,0,9,5,5,5,0,7,8,8,8,0,9,8,5,0,6,7,0,8,0,8,0,0,5,4,4,4,4,5,7,5,4,0,7,8,6,0,7,9,8,8,8,0,0,0,5,0,8,5,6,6
582,9,9,7,0,7,0,8,9,8,6,7,7,0,0,6,6,0,6,0,0,0,9,4,0,8,7,0,6,0,0,0,6,7,0,7,0,0,0,0,8,7,0,0,8,0,0,0,0,6,0,6,0,0,7,9,9,0,0,7,8,7,0,7,7,6,6,0,0,0,0,7,7,7,0,0,8,8,0,8,0,7,8,7,0,7,0,8,9,9,0,7,6,5,0,7,0,0,0
583,9,9,7,5,6,7,5,9,9,9,5,9,5,5,9,9,7,7,7,6,6,9,7,6,7,7,6,7,6,7,6,9,9,9,9,7,6,6,6,9,7,6,6,8,6,6,6,6,6,6,6,6,8,5,7,9,6,5,5,8,9,5,5,9,9,7,5,5,8,6,7,6,9,9,6,6,7,7,6,0,8,9,6,6,7,6,8,8,7,7,6,6,6,7,7,6,7,6
584,5,7,7,7,6,6,7,8,7,8,7,8,5,0,7,8,7,7,7,0,0,7,7,0,8,8,0,7,7,7,7,7,7,7,7,7,0,0,0,7,9,0,6,7,0,0,0,0,6,7,7,5,0,5,7,8,7,7,7,7,7,0,7,9,7,6,0,8,8,8,7,6,8,7,7,5,7,6,6,7,7,7,7,0,7,6,6,6,7,6,7,7,7,7,7,7,7,0
585,8,7,6,6,6,7,6,8,7,8,7,7,0,0,7,8,0,8,7,0,0,9,7,0,0,8,0,8,7,9,7,7,7,7,8,9,9,0,7,8,9,0,0,7,0,8,8,0,7,7,7,7,7,7,8,7,7,0,8,8,8,0,8,7,7,7,0,0,7,5,8,7,7,7,6,8,8,8,0,7,7,9,9,0,9,0,8,8,7,7,0,0,7,8,8,9,7,0
586,9,8,9,9,8,0,9,9,8,9,0,0,0,0,8,9,0,8,8,0,0,9,9,0,0,0,0,7,7,0,0,6,0,7,9,7,9,0,9,8,8,0,0,8,0,0,9,0,8,0,7,0,0,7,7,7,0,0,8,9,9,0,9,9,9,9,9,9,0,8,9,8,9,9,8,9,9,9,0,9,9,9,9,0,9,0,9,9,9,9,0,9,9,0,9,0,9,0
587,9,7,7,7,5,0,8,8,6,9,6,6,6,0,7,7,6,9,7,0,0,9,9,0,7,9,0,7,6,6,0,4,5,6,9,9,9,6,9,0,6,0,0,6,7,0,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,7,7,0,0,0,9,7,0,7,7,9,7,4,9,9,9,9,9,9,9,7,0,9,0,9,9,7,7,0,6,5,5,9,9,7,0
588,7,7,7,2,0,0,6,9,6,5,5,5,6,0,8,7,7,7,5,0,0,7,6,0,4,0,0,7,0,6,0,6,4,4,6,4,6,6,5,7,8,0,0,6,5,0,5,0,6,0,7,0,0,7,7,7,5,0,7,5,7,0,7,7,0,6,5,5,0,0,7,5,4,0,5,8,8,0,9,9,6,9,7,0,7,7,6,6,6,5,5,5,9,4,6,7,6,0
589,7,8,8,9,7,0,7,9,8,8,8,9,0,0,9,9,6,7,7,0,0,8,8,0,0,0,0,9,9,9,0,7,7,7,7,0,0,0,7,8,8,0,0,6,0,0,7,0,9,0,9,0,0,8,9,9,0,0,9,6,5,0,8,9,6,6,7,0,0,0,8,0,9,8,8,8,8,0,0,7,9,7,8,0,8,0,8,8,6,5,0,0,0,0,7,0,0,0
590,8,7,0,0,0,0,8,9,8,8,0,0,0,0,6,7,0,7,0,0,0,9,0,0,0,0,0,5,8,0,0,5,5,6,8,7,0,0,0,5,0,0,0,8,0,0,0,0,9,0,0,0,0,8,8,8,0,0,0,8,8,0,9,8,0,9,0,0,0,0,9,0,0,0,0,8,7,0,0,0,0,9,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
591,7,7,5,8,5,0,6,9,7,7,7,7,5,0,7,7,6,8,8,0,0,9,5,0,5,5,0,7,5,5,0,3,5,5,6,6,6,0,6,7,5,0,5,6,6,5,0,0,8,8,7,7,5,7,7,5,0,0,7,6,8,0,7,7,7,5,0,5,6,0,7,5,7,7,5,7,8,5,5,5,5,6,5,0,5,0,7,8,6,5,0,5,5,5,7,5,8,0
592,4,9,7,6,8,5,6,9,9,9,5,9,0,0,9,9,0,7,6,0,0,9,7,0,7,7,0,6,7,0,0,7,7,7,9,6,0,9,0,7,7,0,0,5,0,0,7,0,4,0,0,0,0,9,9,9,7,0,7,9,7,0,7,9,7,7,0,6,7,0,7,7,8,6,9,9,4,5,0,0,9,9,0,0,7,0,9,9,8,0,0,0,7,7,8,1,6,0
593,7,7,6,9,5,5,6,7,4,7,3,5,0,0,5,7,5,4,3,0,0,7,5,7,4,4,3,5,6,6,4,0,3,6,7,5,0,0,0,7,6,4,7,8,4,6,5,7,4,6,4,5,0,5,7,4,5,5,5,7,5,3,4,9,4,2,4,3,6,3,3,3,3,3,3,5,4,3,3,3,8,6,7,6,3,0,7,7,7,5,5,3,3,3,5,3,5,3
594,7,9,7,7,9,5,3,9,9,7,5,9,9,6,9,9,7,7,7,0,5,9,7,0,9,7,0,9,9,0,0,9,9,9,9,9,9,0,0,9,0,0,0,9,0,0,9,0,9,9,9,9,0,7,7,7,0,0,9,9,7,0,9,9,8,9,0,9,9,0,9,0,9,3,9,7,9,0,0,9,9,9,7,0,9,0,9,9,9,5,0,0,7,9,9,0,7,0
595,8,6,4,5,0,0,8,9,2,5,2,0,6,0,7,6,6,6,5,0,0,6,6,0,0,0,0,6,6,5,5,5,5,5,8,6,5,0,6,6,5,6,6,7,0,4,0,0,7,0,0,0,6,5,4,5,4,0,6,4,5,0,7,7,6,0,0,0,0,0,7,5,6,5,6,8,8,6,6,0,7,5,5,0,6,0,6,6,5,0,0,5,0,0,7,6,6,0
596,7,4,5,0,6,0,5,9,9,6,6,7,0,0,9,9,7,7,0,0,0,6,0,0,0,0,0,5,0,0,0,4,0,0,9,8,0,0,0,8,0,0,0,5,0,0,0,0,5,5,5,0,0,7,9,8,0,0,0,7,7,0,7,7,0,0,0,0,6,0,7,0,6,6,0,9,9,0,0,0,9,9,0,0,0,0,8,7,6,0,0,0,0,6,0,0,0,0
597,7,8,9,7,4,5,6,9,9,7,5,7,6,0,8,8,8,8,8,0,0,9,7,0,0,6,0,8,7,6,6,6,5,5,8,7,0,0,6,8,9,0,0,7,7,7,0,7,7,0,7,0,0,8,8,8,8,0,7,8,8,0,8,9,8,8,0,7,8,0,7,0,9,6,5,9,8,6,0,7,9,8,6,0,8,0,7,7,8,7,0,7,0,0,7,0,0,0
598,9,9,7,0,0,7,9,9,7,3,1,3,0,0,9,9,0,9,5,0,0,9,0,0,0,9,0,9,7,0,0,5,0,0,7,7,0,0,5,9,7,9,0,7,0,0,4,0,9,0,5,0,0,0,9,7,0,0,9,9,9,0,9,9,9,0,0,0,9,9,9,0,9,5,0,0,9,0,9,0,9,9,0,0,0,0,9,9,9,0,0,0,0,0,9,0,9,0
599,7,9,7,5,5,7,7,9,8,8,3,0,0,0,7,7,0,9,7,0,0,9,7,0,0,7,0,9,5,5,0,5,5,5,9,9,7,0,7,9,8,0,9,9,0,0,7,0,7,7,7,7,0,9,9,7,7,0,5,9,9,0,9,9,7,8,7,7,9,6,9,0,9,7,0,9,9,0,7,7,7,7,7,0,7,0,9,9,7,7,0,7,7,0,9,0,7,0
600,9,9,9,5,5,6,4,9,6,8,4,7,5,5,5,7,7,9,6,0,0,6,5,0,0,0,0,9,8,7,0,2,5,0,9,6,0,0,0,9,9,9,5,9,7,5,4,0,9,7,9,0,5,9,9,9,9,9,7,9,4,0,9,7,0,0,0,7,2,0,9,0,7,7,0,9,7,0,0,7,9,6,7,0,5,0,9,9,5,3,7,7,3,6,9,0,0,0
601,9,9,7,7,7,0,7,8,7,7,7,7,0,0,8,7,8,9,7,0,0,9,0,0,8,0,0,7,7,0,0,7,6,6,8,8,0,0,0,8,0,0,0,0,0,0,0,0,9,0,8,0,0,7,7,7,0,0,8,9,8,0,8,8,0,0,0,0,7,6,8,0,0,7,0,5,7,0,0,0,0,0,0,0,7,0,8,9,7,0,8,0,6,0,6,0,0,0
602,8,9,8,8,5,5,8,9,7,8,5,6,5,5,8,9,5,9,7,5,5,9,7,5,7,9,5,8,7,5,7,7,7,7,8,8,5,5,5,9,8,5,5,7,5,5,7,5,9,8,8,5,5,8,9,9,7,8,7,8,7,5,9,9,7,7,5,5,8,7,9,5,8,5,7,9,9,5,5,7,8,9,8,5,8,5,9,9,7,5,5,8,5,5,8,5,7,5
603,7,7,7,7,7,0,7,9,8,8,8,7,0,0,4,7,7,9,7,0,0,5,6,0,0,7,0,9,7,0,4,5,7,7,9,9,7,0,6,9,8,0,9,9,5,5,8,0,5,5,5,5,7,7,7,9,8,0,6,9,8,0,9,7,0,0,0,9,7,6,7,9,9,9,9,9,9,9,8,8,9,9,9,0,9,0,9,9,9,6,8,5,9,0,9,8,7,0
604,8,9,8,0,7,0,8,9,8,9,8,7,0,0,8,9,8,9,9,0,0,9,8,0,0,0,0,9,8,0,0,7,7,7,9,7,0,0,0,9,0,0,0,8,0,0,0,0,9,0,8,0,0,8,8,8,0,0,8,9,8,0,8,9,0,0,0,8,0,0,8,8,9,6,9,8,8,8,0,0,9,9,0,0,8,0,8,8,8,0,0,0,8,8,9,0,0,0
605,7,7,7,5,5,5,7,8,8,8,0,0,0,8,7,7,0,7,7,0,0,9,8,0,9,9,0,8,8,0,6,6,6,7,7,7,0,0,7,8,8,0,0,7,0,0,0,0,9,9,9,0,9,8,8,9,0,0,8,7,8,0,7,7,0,0,0,0,7,0,7,0,5,5,0,8,7,0,0,7,9,7,7,0,8,0,9,9,0,0,0,0,0,0,7,6,6,0
606,6,7,5,5,5,5,5,8,7,7,5,5,5,5,9,9,7,7,5,5,5,7,7,7,7,7,7,7,8,8,8,7,7,7,9,9,0,0,0,7,7,0,0,7,7,7,7,0,7,7,7,0,7,6,7,6,7,0,8,7,7,0,6,5,5,5,5,5,5,5,7,6,7,6,0,7,8,8,8,9,7,8,8,0,8,8,8,9,9,0,0,0,7,0,9,0,8,0
607,7,4,3,3,7,3,3,9,6,6,3,0,0,0,4,4,4,6,0,0,0,7,7,0,0,0,0,7,7,7,0,5,4,6,7,7,0,0,0,3,0,0,0,7,7,0,9,0,9,0,0,7,7,9,7,3,0,0,9,7,7,0,7,3,7,7,0,0,3,4,7,9,4,4,0,9,9,9,9,9,7,9,6,0,6,0,7,7,9,0,0,0,4,0,7,6,7,0
608,9,3,3,3,3,3,3,7,7,7,6,8,8,5,5,5,4,7,4,4,4,9,7,7,7,7,0,6,4,5,0,4,3,3,6,5,6,0,6,9,6,6,6,6,6,5,4,4,9,7,7,7,8,6,4,4,4,6,6,7,7,0,7,6,3,4,0,0,0,5,7,4,5,5,0,9,4,3,5,6,6,7,5,0,5,0,9,9,6,7,7,7,0,0,7,6,6,6
609,8,6,5,7,4,5,6,9,8,4,4,2,0,0,6,7,7,7,6,0,8,6,3,0,0,7,0,9,9,0,9,7,7,7,8,0,0,0,6,7,7,0,8,0,0,0,0,0,7,7,7,7,0,8,8,7,7,0,7,8,7,0,9,2,2,2,2,2,2,2,8,0,8,8,6,8,7,7,0,6,7,9,9,0,9,0,8,7,6,5,0,7,0,0,6,6,0,0
610,7,7,7,0,0,0,5,9,7,9,8,7,0,0,7,7,7,5,5,0,0,6,7,0,0,0,0,8,8,8,0,5,5,5,9,7,0,0,0,7,0,0,0,5,0,0,5,0,5,5,5,5,0,5,7,7,0,0,7,5,5,0,5,7,7,7,0,6,7,0,5,5,7,6,5,5,7,7,5,8,9,5,5,0,6,0,5,6,7,0,0,0,6,5,5,0,6,0
611,7,6,0,0,7,0,6,5,0,7,6,7,0,0,7,8,6,6,6,0,0,5,0,0,0,0,0,5,0,0,0,6,6,6,8,7,9,0,5,6,6,0,0,7,0,0,6,0,5,0,6,0,0,7,7,8,0,0,8,7,8,0,6,6,0,7,0,0,0,0,6,0,7,6,5,0,8,7,0,9,8,7,7,0,8,0,9,9,9,0,0,0,6,7,9,0,8,0
612,9,8,7,5,6,7,8,9,8,9,7,5,0,0,9,9,7,9,9,0,7,9,9,0,9,7,7,6,5,7,5,4,6,5,8,7,8,5,0,7,8,6,5,5,6,5,7,0,8,6,7,7,0,7,9,9,7,7,8,7,7,0,8,9,4,7,0,9,8,0,8,7,8,8,7,5,6,6,4,0,7,8,7,0,8,7,7,5,8,7,0,7,6,7,7,0,8,5
613,9,7,6,6,5,5,7,9,7,7,6,7,0,0,8,7,7,9,4,0,0,7,6,0,6,7,0,9,4,0,0,7,6,6,9,8,0,0,8,9,9,0,0,7,0,6,7,0,8,6,7,0,0,7,7,7,6,6,9,6,9,0,7,9,7,6,0,6,6,6,7,6,9,9,6,9,9,6,0,7,6,9,7,0,6,7,9,9,3,6,6,6,5,7,9,9,9,8
614,7,8,5,5,5,0,5,9,7,7,5,5,5,0,7,5,5,6,5,0,5,9,5,0,0,5,0,5,5,5,0,5,5,5,9,9,0,0,7,9,9,0,0,7,0,9,7,0,7,5,5,0,0,8,9,9,5,0,7,9,8,0,7,8,7,5,0,0,5,5,7,5,8,5,5,7,7,5,5,7,9,8,5,0,5,0,9,9,7,5,0,5,7,9,7,5,8,0
615,8,8,6,0,7,7,8,9,5,7,6,0,0,0,8,8,7,8,8,0,6,9,8,7,0,6,7,8,8,0,0,7,7,7,7,7,0,0,0,7,7,0,8,8,0,7,7,0,7,0,0,0,0,7,8,8,7,0,7,8,9,0,7,8,8,8,0,7,9,9,6,7,8,0,6,7,7,0,7,7,6,7,7,0,7,0,8,9,8,8,9,7,9,7,8,9,0,7
616,7,8,7,8,7,7,8,8,7,8,8,8,6,0,7,8,5,7,5,0,0,5,6,0,6,4,0,6,6,4,3,7,7,7,5,3,7,0,6,7,7,0,6,7,7,4,0,0,6,0,6,0,3,7,7,8,6,0,7,7,7,0,7,6,4,0,0,6,6,7,6,6,6,7,7,6,7,3,3,8,6,6,4,0,6,0,6,7,7,4,0,4,6,0,6,7,6,0
617,7,7,5,0,8,0,7,9,7,5,0,9,0,0,6,7,6,8,7,0,0,9,7,0,6,0,0,8,6,7,0,6,7,5,5,6,8,0,0,8,7,0,0,7,0,0,0,0,0,0,0,0,0,5,7,7,6,0,8,7,8,0,8,9,0,9,0,8,0,0,7,0,7,7,8,6,8,6,7,6,7,6,6,0,7,0,9,9,8,7,0,0,6,7,6,8,0,0
618,7,7,7,7,5,5,7,9,9,9,5,5,5,5,7,7,5,9,7,5,5,9,7,5,5,7,5,7,7,7,5,7,7,7,8,5,5,5,7,9,9,5,5,4,7,5,5,5,5,5,5,5,5,9,9,7,5,3,7,7,9,5,7,9,3,7,5,5,6,5,6,5,7,5,7,9,9,4,5,7,9,9,7,5,7,5,9,9,5,5,5,5,5,9,9,7,4,5
619,8,8,5,5,5,5,5,7,5,6,5,5,5,0,8,7,6,8,5,0,0,8,7,0,8,7,0,8,8,5,4,4,5,5,8,7,0,0,8,7,6,0,5,7,5,0,6,0,7,0,7,5,5,6,7,6,6,0,6,6,6,0,8,8,6,5,5,5,5,0,8,5,7,3,6,7,8,6,4,7,8,8,6,0,8,0,8,8,6,5,0,5,6,0,6,5,7,0
620,9,8,5,8,8,0,7,7,8,8,7,6,0,0,7,7,6,7,6,0,0,8,0,0,7,6,0,8,8,8,0,7,7,7,6,0,6,0,6,7,6,0,8,7,7,0,0,0,8,0,0,8,3,6,6,6,6,0,6,7,7,0,6,4,3,0,0,4,0,6,7,7,8,6,8,7,6,7,7,7,6,6,4,0,7,0,6,7,8,3,0,6,6,0,7,7,7,0
621,4,7,6,8,7,9,6,7,7,6,5,7,0,0,7,7,6,6,6,0,0,8,8,0,9,8,0,5,5,0,0,6,6,7,7,7,0,0,0,8,8,0,8,7,0,8,7,0,7,0,7,0,7,6,7,8,0,0,6,9,8,0,6,8,7,7,0,7,0,0,6,5,7,6,3,7,7,6,0,0,8,8,8,0,7,0,7,8,7,5,0,7,6,0,6,0,0,0
622,8,8,7,7,7,0,7,9,9,9,8,0,0,0,9,8,8,7,7,0,0,7,6,0,0,8,0,8,7,8,0,6,6,6,6,6,0,0,7,7,8,0,0,7,0,0,7,0,9,9,9,0,9,7,8,8,8,0,8,8,8,0,9,9,8,8,0,8,8,8,9,8,8,7,9,9,8,9,9,9,9,9,7,0,7,0,8,8,8,0,0,8,8,8,9,9,9,0
623,9,9,7,7,9,0,7,9,9,9,7,7,7,0,9,9,7,9,7,0,0,9,7,0,7,0,0,9,9,0,0,9,6,6,9,9,0,0,0,9,5,0,0,9,0,0,0,0,9,9,9,9,0,7,9,9,0,0,7,9,9,0,7,9,8,8,0,8,7,7,8,6,9,9,5,9,7,5,5,9,7,9,7,0,7,0,9,9,7,0,0,0,0,0,9,0,9,7
624,7,6,6,5,7,0,6,9,7,8,5,5,5,0,6,7,7,7,7,0,0,9,6,0,7,7,0,8,9,0,0,7,6,7,8,9,7,0,0,8,7,0,0,6,0,0,7,0,8,7,7,0,9,7,9,9,6,7,6,7,8,0,7,9,9,9,0,7,7,9,8,0,8,7,8,7,7,0,0,8,8,7,7,0,7,0,7,9,7,9,0,8,8,0,9,0,8,0
625,7,7,5,5,7,5,5,9,8,8,7,6,5,5,7,7,7,7,5,5,5,9,7,5,8,7,5,7,5,5,5,5,5,5,4,5,5,5,5,7,9,5,8,7,5,5,7,5,7,7,7,5,0,7,7,9,0,0,9,9,9,0,9,7,0,0,0,0,0,7,7,0,7,7,0,9,9,7,0,9,9,9,0,0,8,0,9,9,7,7,0,7,7,7,7,0,7,0
626,8,8,0,0,5,5,7,9,7,6,5,0,0,0,4,0,0,7,0,0,0,7,0,0,0,0,0,4,0,0,0,6,6,8,8,5,5,0,0,7,5,0,0,7,0,0,0,0,6,0,0,0,0,8,8,9,0,0,9,9,7,0,6,6,5,5,0,0,6,0,7,0,9,5,0,7,7,0,0,0,6,7,6,0,4,0,7,7,8,5,0,0,6,0,7,0,0,0
627,2,4,5,4,7,4,4,4,1,5,4,4,0,0,7,9,0,3,3,0,0,9,1,0,1,1,1,5,5,0,0,6,5,5,6,4,4,0,6,3,2,0,0,6,1,0,2,0,9,4,4,4,5,2,2,7,0,0,3,6,6,0,9,9,2,9,0,9,0,0,9,6,9,9,4,9,9,9,5,9,7,9,7,0,7,0,9,9,9,3,5,5,3,0,9,7,9,0
628,4,6,5,5,5,5,6,9,5,5,5,6,7,0,6,7,5,3,5,0,0,8,7,0,0,7,0,5,5,0,0,5,6,5,6,6,0,0,6,6,6,5,5,6,6,0,3,0,5,0,0,0,6,5,6,6,6,0,7,0,6,0,8,6,0,6,0,6,0,5,7,6,7,7,0,6,6,0,0,7,3,6,6,0,6,8,6,6,6,6,0,5,5,0,5,6,6,0
629,7,5,7,0,0,0,7,5,5,5,0,5,0,0,7,7,7,5,5,0,0,7,7,0,7,0,7,6,0,0,0,7,6,5,7,7,7,0,7,7,7,0,0,5,0,0,0,0,7,7,7,7,0,7,7,7,7,0,7,7,7,0,7,9,9,9,0,7,7,8,7,0,8,7,5,7,8,6,6,6,7,7,7,5,7,6,7,7,7,7,0,7,7,7,5,5,5,0
630,8,7,5,5,6,7,6,9,9,9,8,9,5,0,7,8,5,8,7,0,0,9,7,0,5,7,0,7,7,5,7,7,7,7,7,5,6,0,0,6,9,0,0,7,6,0,6,0,6,5,5,5,6,6,9,9,9,0,6,7,7,0,7,8,9,6,0,0,0,0,7,7,8,7,6,5,6,6,0,6,9,7,7,0,6,0,7,8,9,6,0,7,6,6,8,0,6,0
631,8,5,7,5,5,7,7,9,7,5,5,9,7,5,7,9,7,5,5,5,5,9,9,5,7,6,7,7,7,7,5,7,7,7,9,7,6,6,9,1,0,0,0,9,9,6,7,5,6,6,7,6,7,8,8,8,8,0,9,1,0,0,9,9,7,6,6,7,7,5,9,7,9,5,9,9,9,9,9,9,9,9,9,0,9,8,9,9,9,9,9,7,7,7,7,9,9,8
632,4,9,9,9,9,9,9,9,7,7,5,8,0,0,9,9,9,9,7,0,0,9,9,0,9,9,0,9,7,0,0,9,9,9,9,9,0,0,9,9,9,0,0,9,9,0,4,0,9,0,0,0,0,9,9,9,9,0,9,9,9,0,9,9,0,6,0,7,0,0,9,7,9,6,0,6,6,5,0,0,8,8,8,0,7,0,7,7,7,6,6,6,5,7,5,0,7,0
633,7,9,7,0,0,7,7,9,7,7,5,7,0,0,7,7,7,7,7,0,0,9,6,0,0,0,0,5,0,0,0,6,5,5,8,7,0,0,0,7,0,0,0,9,0,7,7,0,8,0,7,0,0,8,9,7,7,0,7,9,7,0,7,9,7,7,0,7,7,0,7,6,7,7,0,9,9,7,0,7,8,9,7,0,7,0,9,9,7,7,0,0,7,7,9,0,0,0
634,8,8,7,5,5,3,7,7,6,7,5,6,5,0,8,8,5,6,0,0,0,6,0,0,0,6,0,7,8,8,0,6,7,7,6,8,5,5,5,8,7,0,7,5,0,0,6,0,8,7,7,7,0,5,6,5,5,0,8,6,7,0,6,7,0,0,0,0,0,0,6,5,4,3,7,8,8,8,6,6,7,6,7,0,5,0,8,7,3,7,5,5,0,0,7,7,7,0
635,7,9,3,4,3,0,3,8,5,6,5,5,5,0,4,6,0,7,1,0,0,8,4,0,0,4,0,7,6,0,0,5,6,6,4,5,6,0,4,7,7,7,0,5,6,5,3,0,6,5,0,0,5,6,7,6,5,0,8,4,3,0,5,6,4,4,0,5,7,0,5,5,7,4,4,5,6,6,0,5,6,6,4,0,4,4,6,7,7,5,0,0,4,0,6,4,1,0
636,7,9,5,7,6,0,8,6,3,7,0,3,0,0,9,8,5,7,5,0,0,9,6,0,0,8,0,7,7,9,0,5,0,0,7,9,7,0,6,5,5,0,0,6,7,0,0,0,8,0,0,0,0,9,9,8,0,0,8,8,8,0,8,8,8,3,7,0,8,1,8,7,9,6,5,5,6,7,7,5,7,9,9,0,7,0,7,6,8,0,0,4,9,7,8,8,5,0
637,9,7,7,7,8,0,0,9,7,9,7,0,0,0,9,8,9,7,7,0,0,5,5,0,0,6,0,4,5,0,6,3,5,6,9,0,7,0,9,9,3,0,0,5,0,5,0,0,7,0,7,0,7,4,7,7,8,0,7,7,7,0,9,7,7,0,0,0,7,5,9,4,9,5,9,9,9,0,9,9,7,7,7,0,9,0,7,7,7,4,0,7,7,0,7,7,9,0
